id	Other	Exon_14
AC108451.2	12.4788538291764	2.9906686910608
DNM1P46	5.98317544828319	7.80493478123537
ARHGEF12	7366.32838716427	8220.22852738316
SLC8A1-AS1	38.791217505687	5.12794706023162
MAST4-AS1	13.2560660469481	16.3526159862442
LINC01934	17.8875421303634	22.9197308096345
AC027307.3	8.47975716135844	6.67733727005646
LINC02132	4.0610198849573	2.90965570479328
AC013472.3	2.8469702808338	3.42299521370488
CIDEB	22.2972710801342	18.7309848995491
ALDH4A1	463.154007742199	394.916548989117
FTCD	9.16127451943947	6.42207418865232
ZNF30	167.812947512954	144.896964804539
AC093535.2	70.4600633421131	85.9766027700351
LINC00963	2291.94379411166	3164.35160141244
QSER1	1513.04615963059	1336.09204741948
SMARCE1	2500.15860804066	2781.88350141607
ZNF37A	762.398766388414	674.433129892118
EMC1	3461.09989512382	3159.38533921805
NCOR1	4310.93381651008	3844.56119176788
CBLN2	45.45721108404	1.46852225873919
ROPN1L	64.3462197712493	84.5977217652874
CCDC81	29.2965908479777	37.0805285242886
UBASH3A	133.113264048014	167.945947761231
LRRC14	1184.96197253395	1041.00384746813
LRRIQ3	30.4992049338086	25.6940573549166
ENGASE	872.568508657117	1069.63975862314
YWHAG	11360.6408612727	10011.5950899563
DPY19L2	44.1383646839331	32.9370387253071
CCK	72.4283158664194	3.75024885642926
RSBN1L	1449.06477954591	1346.24830678457
PTGES3P2	7.14444104218522	9.20872439349536
PMF1-BGLAP	45.0567693441793	38.9067300393758
AC135721.1	20.1596309542037	22.5764657868889
AC008758.4	3.26026394091912	3.95268080844888
AC002525.1	22.0445610925684	28.153297225482
AC046185.3	118.387926940978	96.7194553397184
AC010422.6	38.8678201315807	33.8193316439057
AL513318.2	62.3964214852522	5.84550493929678
GNA13	4469.1939872021	3900.57412165741
IRAK1BP1	163.625344081087	186.312806310086
NAALADL2	625.51553377142	764.637551001827
LINC00654	257.473138404208	204.189483060256
AC093627.7	4.29192462677491	3.16939286018356
ANAPC16	4123.56047215166	3697.56012257511
HOXB4	118.858009469383	102.420530174553
ITGA1	3133.76930210884	2788.84392102874
AL137784.2	4.42914037623154	5.58280889279214
AL158166.1	24.6549555298338	19.1433233372322
NPIPB3	34.7993242543419	41.4376252616088
REX1BD	865.287861357584	741.328464226245
AC068669.1	3.17209873454642	4.18009277932036
STARD7-AS1	121.053816684099	110.523436491879
VPS9D1	919.342184902919	814.333519636546
ACTG1P22	9.55884684045481	6.9184504207499
AC008750.5	2.40973242531017	3.26531980737687
HAUS7	72.3536253579941	63.8462826066912
MCTS1	1447.71009396123	1330.10899905854
TOMM20P2	10.0386596726972	13.4366009229562
PPP1R1B	1049.46221556608	1651.72452690074
NR1I3	18.9502644973295	15.2731872355438
HYI	305.616291564016	344.027111095714
MRPL33	1310.67336352334	1188.36561945021
AP003721.4	10.0977578155788	8.37116951626734
AC010247.2	15.4828184367992	19.3687802214392
TMEM178B	314.228193783363	90.1261790100324
IGHV1OR21-1	24.3632156889192	34.1199141617158
WIZ	2048.84428859726	1862.75234777671
SRCAP	7270.2832785728	6673.3381948481
PES1	3005.43029387169	2704.3506895256
BMPR1A	955.911579067262	877.438112768231
ACTL8	14.8283132810803	1.40560243971772
